asset_id,asset_name,category,state,district,lat,lon,nearest_pt_name,nearest_pt_type,distance_to_pt_m,distance_to_pt_km,nearest_bus_name,distance_to_bus_km,nearest_rail_name,distance_to_rail_km,nearest_ferry_name,distance_to_ferry_km,pt_access_tier
OSM_way_1383693100,Galeri Penjara Ayer Molek,Museum,Johor,Johor Bahru,1.463176,103.756776,Wisma Persekutuan,Bus Stop,290.0,0.29,Wisma Persekutuan,0.29,Bukit Chagar,0.691,Terminal feri Berjaya Waterfront Johor Bahru,3.228,High Access
OSM_way_285861174,Istana Besar,Museum,Johor,Johor Bahru,1.455045,103.756438,Lot 10,Bus Stop,220.8,0.221,Lot 10,0.221,Johor Bahru Sentral,1.265,Terminal feri Berjaya Waterfront Johor Bahru,3.589,High Access
OSM_node_9590275022,Johor Bahru Chinese Heritage Museum,Museum,Johor,Johor Bahru,1.456024,103.763277,Pejabat Pos Besar,Bus Stop,181.9,0.182,Pejabat Pos Besar,0.182,Johor Bahru Sentral,0.784,Terminal feri Berjaya Waterfront Johor Bahru,2.878,High Access
OSM_node_5253879660,Kite Museum Pasir Gudang,Museum,Johor,Johor Bahru,1.474044,103.906061,Bukit Layang,Bus Stop,193.7,0.194,Bukit Layang,0.194,Pasir Gudang,3.598,Terminal feri Pasir Gudang,4.737,High Access
OSM_node_6746284985,Kwong Siew Heritage Gallery,Museum,Johor,Johor Bahru,1.459075,103.766265,Opposite R&F Mall,Bus Stop,195.6,0.196,Opposite R&F Mall,0.196,Johor Bahru Sentral,0.469,Terminal feri Berjaya Waterfront Johor Bahru,2.417,High Access
OSM_way_809917440,Muzium Tokoh Johor,Museum,Johor,Johor Bahru,1.472256,103.765407,Shell Jalan Lingkaran Dalam,Bus Stop,63.0,0.063,Shell Jalan Lingkaran Dalam,0.063,Bukit Chagar,0.756,Terminal feri Berjaya Waterfront Johor Bahru,2.183,High Access
OSM_node_13565867809,新山南方大学学院文物与艺术馆,Museum,Johor,Johor Bahru,1.533673,103.681902,Sekolah Menengah Kebangsaan Impian Emas,Bus Stop,338.3,0.338,Sekolah Menengah Kebangsaan Impian Emas,0.338,Kempas Baru,4.632,Terminal Feri Puteri Harbour,13.431,High Access
OSM_node_13565867810,郑良树教授书画珍藏馆,Museum,Johor,Johor Bahru,1.533756,103.681834,Sekolah Menengah Kebangsaan Impian Emas,Bus Stop,331.1,0.331,Sekolah Menengah Kebangsaan Impian Emas,0.331,Kempas Baru,4.639,Terminal Feri Puteri Harbour,13.439,High Access
OSM_node_3745589488,Angry Bird,Theme Park,Johor,Johor Bahru,1.463137,103.763377,Johor Bahru Sentral,Railway / Transit Station,141.1,0.141,JB Sentral Bus Terminal,0.163,Johor Bahru Sentral,0.141,Terminal feri Berjaya Waterfront Johor Bahru,2.523,High Access
OSM_node_11676731626,Carton Box Theme Park,Theme Park,Johor,Johor Bahru,1.486519,103.76112,KSL City,Bus Stop,217.5,0.217,KSL City,0.218,Bukit Chagar,2.249,Terminal feri Berjaya Waterfront Johor Bahru,3.204,High Access
OSM_way_793463271,La Stella Water Theme Park,Theme Park,Johor,Johor Bahru,1.566181,103.720729,Unnamed Bus Stop,Bus Stop,1197.3,1.197,Unnamed Bus Stop,1.197,Kempas Baru,3.382,Terminal feri Berjaya Waterfront Johor Bahru,12.81,Limited Access
OSM_way_192574776,Legoland Malaysia,Theme Park,Johor,Johor Bahru,1.42772,103.628863,Unnamed Transit Station,Railway / Transit Station,120.9,0.121,Legoland,0.553,Unnamed Transit Station,0.121,Terminal Feri Puteri Harbour,3.827,High Access
OSM_way_308040667,Legoland Malaysia Waterpark,Theme Park,Johor,Johor Bahru,1.425499,103.630384,Opposite Lebuh Medini Utama,Bus Stop,339.0,0.339,Opposite Lebuh Medini Utama,0.339,Unnamed Transit Station,0.399,Terminal Feri Puteri Harbour,3.579,High Access
OSM_node_5995603453,MCM Studio,Theme Park,Johor,Johor Bahru,1.506313,103.716632,"Taman Kemas, Klinik Kesihatan",Bus Stop,972.9,0.973,"Taman Kemas, Klinik Kesihatan",0.973,Unnamed Railway / Transit Station,3.346,Terminal feri Berjaya Waterfront Johor Bahru,8.59,Moderate Access
OSM_node_1911019465,Sanrio Hello Kitty Town,Theme Park,Johor,Johor Bahru,1.416838,103.656943,Puteri Harbour,Bus Stop,53.6,0.054,Puteri Harbour,0.054,Unnamed Transit Station,3.386,Terminal Feri Puteri Harbour,0.488,High Access
OSM_way_1041713047,X Park Malaysia,Theme Park,Johor,Johor Bahru,1.395195,103.624642,Opposite Sunway Big Box (NSK),Bus Stop,371.4,0.371,Opposite Sunway Big Box (NSK),0.371,Unnamed Transit Station,3.545,Puteri harbour (Iskandar Puteri),4.51,High Access
OSM_node_4467748004,5 Finger Lake,Viewpoint,Johor,Johor Bahru,1.552641,103.876316,FELDA Sungai Tiram,Bus Stop,2166.2,2.166,FELDA Sungai Tiram,2.166,Pasir Gudang,12.814,Terminal feri Berjaya Waterfront Johor Bahru,13.655,Limited Access
OSM_node_6246377787,Asrama Kebajikan Ar Rayyan,Viewpoint,Johor,Johor Bahru,1.576567,103.719006,Unnamed Bus Stop,Bus Stop,173.5,0.173,Unnamed Bus Stop,0.174,Kempas Baru,4.546,Terminal feri Berjaya Waterfront Johor Bahru,13.881,High Access
OSM_node_12071306508,Intake Sg Tiram,Viewpoint,Johor,Johor Bahru,1.584117,103.894104,FELDA Sungai Tiram,Bus Stop,2091.3,2.091,FELDA Sungai Tiram,2.091,Pasir Gudang,15.469,Terminal feri Pasir Gudang,16.905,Limited Access
OSM_node_2031222784,Legoland Malaysia Signboard,Viewpoint,Johor,Johor Bahru,1.424604,103.630479,Opposite Lebuh Medini Utama,Bus Stop,262.5,0.263,Opposite Lebuh Medini Utama,0.262,Unnamed Transit Station,0.495,Terminal Feri Puteri Harbour,3.536,High Access
OSM_node_6813433886,MMHE-Malaysia Marine Heavy Engineering,Viewpoint,Johor,Johor Bahru,1.455138,103.880012,Stadium Pasir Gudang,Bus Stop,2005.5,2.006,Stadium Pasir Gudang,2.005,Pasir Gudang,5.122,Terminal feri Pasir Gudang,5.097,Limited Access
OSM_node_7083277904,Pantai Stulang,Viewpoint,Johor,Johor Bahru,1.465002,103.776471,Opposite Foon Yew High School,Bus Stop,347.7,0.348,Opposite Foon Yew High School,0.348,Johor Bahru Sentral,1.336,Terminal feri Berjaya Waterfront Johor Bahru,1.106,High Access
OSM_node_10269561758,Shell town,Viewpoint,Johor,Johor Bahru,1.523414,103.84895,Hospital Pasir Gudang,Bus Stop,1851.0,1.851,Hospital Pasir Gudang,1.851,Johor Bahru Sentral,11.521,Terminal feri Berjaya Waterfront Johor Bahru,9.237,Limited Access
OSM_node_10269581323,Unnamed Viewpoint,Viewpoint,Johor,Johor Bahru,1.515561,103.842805,Jalan Masai Lama 2,Bus Stop,1146.2,1.146,Jalan Masai Lama 2,1.146,Johor Bahru Sentral,10.464,Terminal feri Berjaya Waterfront Johor Bahru,8.16,Limited Access
OSM_node_11048916302,Unnamed Viewpoint,Viewpoint,Johor,Johor Bahru,1.595455,103.783648,Puteri Park,Bus Stop,933.0,0.933,Puteri Park,0.933,Unnamed Railway / Transit Station,9.374,Terminal feri Berjaya Waterfront Johor Bahru,13.866,Moderate Access
OSM_node_11911658572,Unnamed Viewpoint,Viewpoint,Johor,Johor Bahru,1.517038,103.847103,Hospital Pasir Gudang,Bus Stop,1621.4,1.621,Hospital Pasir Gudang,1.621,Johor Bahru Sentral,10.953,Terminal feri Berjaya Waterfront Johor Bahru,8.64,Limited Access
OSM_node_13229928797,Unnamed Viewpoint,Viewpoint,Johor,Johor Bahru,1.52086,103.85649,Hospital Pasir Gudang,Bus Stop,1135.0,1.135,Hospital Pasir Gudang,1.135,Pasir Gudang,11.14,Terminal feri Berjaya Waterfront Johor Bahru,9.734,Limited Access
OSM_node_6801058093,rumah datin sarah,Viewpoint,Johor,Johor Bahru,1.469629,103.745972,Unnamed Bus Stop,Bus Stop,491.6,0.492,Unnamed Bus Stop,0.492,Bukit Chagar,1.844,Terminal feri Berjaya Waterfront Johor Bahru,4.335,Moderate Access
OSM_way_525508996,Austin Heights Water & Adventure Park,Water Park,Johor,Johor Bahru,1.561648,103.775168,Unnamed Bus Stop,Bus Stop,476.3,0.476,Unnamed Bus Stop,0.476,Unnamed Railway / Transit Station,6.379,Terminal feri Berjaya Waterfront Johor Bahru,10.18,Moderate Access
OSM_way_1041681086,Forest City Water Park,Water Park,Johor,Johor Bahru,1.333149,103.591916,Forest City Sales Gallery,Bus Stop,168.3,0.168,Forest City Sales Gallery,0.168,Unnamed Transit Station,5.18,Puteri harbour (Iskandar Puteri),11.739,High Access
OSM_node_13826205962,Unnamed Water Park,Water Park,Johor,Johor Bahru,1.465388,103.731252,M-Suites,Bus Stop,153.7,0.154,M-Suites,0.154,Bukit Chagar,3.445,Terminal feri Berjaya Waterfront Johor Bahru,5.997,High Access
OSM_node_10057332542,shrimp pond,Water Park,Johor,Johor Bahru,1.475517,103.942696,Unnamed Bus Stop,Bus Stop,658.0,0.658,Unnamed Bus Stop,0.658,Pasir Gudang,3.589,Pasir Gudang,5.19,Moderate Access
OSM_node_9989741890,Ratu,Waterfall,Johor,Johor Bahru,1.52131,103.850533,Hospital Pasir Gudang,Bus Stop,1561.4,1.561,Hospital Pasir Gudang,1.561,Johor Bahru Sentral,11.533,Terminal feri Berjaya Waterfront Johor Bahru,9.23,Limited Access
OSM_way_286195752,Zoo Negeri Johor,Zoo,Johor,Johor Bahru,1.45774,103.752884,Zoo Johor,Bus Stop,99.7,0.1,Zoo Johor,0.1,Bukit Chagar,1.399,Terminal feri Berjaya Waterfront Johor Bahru,3.825,High Access
OSM_node_6040807087,Crown Of Johor,Attraction,Johor,Kluang,2.022959,103.311459,Unnamed Bus Stop,Bus Stop,289.9,0.29,Unnamed Bus Stop,0.29,Kluang,1.487,Terminal Minyak Beku,52.691,High Access
OSM_node_12029044519,Malaysia's prettiest toilet,Attraction,Johor,Kluang,1.881761,103.261549,Bus Station Simpang Renggam,Bus Terminal,8230.0,8.23,Bus Station Simpang Renggam,8.23,Mengkibol,13.293,Terminal Minyak Beku,41.94,Low Access
OSM_node_13853467402,黄梨海壁画,Attraction,Johor,Kluang,1.823083,103.314891,Bus Station Simpang Renggam,Bus Terminal,622.7,0.623,Bus Station Simpang Renggam,0.623,Rengam,11.984,Terminal Minyak Beku,46.934,Moderate Access
OSM_node_6416217923,Unnamed Gallery,Gallery,Johor,Kluang,2.031019,103.320235,Unnamed Bus Stop,Bus Stop,140.4,0.14,Unnamed Bus Stop,0.14,Kluang,0.627,Terminal Minyak Beku,53.974,High Access
OSM_node_14084420416,Perigi Raja,Historic Site,Johor,Kluang,1.882656,103.401961,Unnamed Bus Stop,Bus Stop,218.9,0.219,Unnamed Bus Stop,0.219,Rengam,0.268,Terminal Minyak Beku,57.301,High Access
OSM_node_4329437500,居銮中华纪念馆,Historic Site (Memorial),Johor,Kluang,2.033469,103.329834,Unnamed Bus Stop,Bus Stop,196.4,0.196,Unnamed Bus Stop,0.196,Kluang,1.486,Terminal Minyak Beku,55.042,High Access
OSM_way_1284794263,Cattle Queen Park,Theme Park,Johor,Kluang,2.135709,103.448761,Unnamed Bus Stop,Bus Stop,13785.5,13.786,Unnamed Bus Stop,13.785,Kluang,18.424,Jetty Mersing,54.553,Low Access
OSM_node_11155223380,Batu Jendela,Viewpoint,Johor,Kluang,2.028654,103.557612,Unnamed Bus Stop,Bus Stop,22730.7,22.731,Unnamed Bus Stop,22.731,Rengam,23.419,Tanjung Leman,51.616,Low Access
OSM_node_2528976028,Gunung Lambak (Utara),Viewpoint,Johor,Kluang,2.027547,103.357353,Unnamed Bus Stop,Bus Stop,2976.2,2.976,Unnamed Bus Stop,2.976,Kluang,4.616,Terminal Minyak Beku,57.465,Limited Access
OSM_node_5139879921,Tropical Village,Water Park,Johor,Kluang,1.897997,103.207808,Terminal Bas Ayer Hitam,Bus Stop,3737.0,3.737,Terminal Bas Ayer Hitam,3.737,Bus Stop,14.354,Terminal Minyak Beku,36.63,Low Access
OSM_node_11155273808,Lata Tangga (Waterfall),Waterfall,Johor,Kluang,2.058617,103.55608,Unnamed Bus Stop,Bus Stop,22382.8,22.383,Unnamed Bus Stop,22.383,Rengam,25.689,Tanjung Leman,51.006,Low Access
OSM_node_11155277297,Lata Tengkorak,Waterfall,Johor,Kluang,2.054872,103.543063,Unnamed Bus Stop,Bus Stop,20929.9,20.93,Unnamed Bus Stop,20.93,Rengam,24.438,Tanjung Leman,52.508,Low Access
OSM_node_11140239444,Mini waterfall,Waterfall,Johor,Kluang,2.025861,103.349726,Unnamed Bus Stop,Bus Stop,2554.3,2.554,Unnamed Bus Stop,2.554,Kluang,3.833,Terminal Minyak Beku,56.622,Limited Access
OSM_node_11155273809,Mini waterfall,Waterfall,Johor,Kluang,2.058354,103.556228,Unnamed Bus Stop,Bus Stop,22398.7,22.399,Unnamed Bus Stop,22.399,Rengam,25.678,Tanjung Leman,50.996,Low Access
OSM_node_11155257355,Unnamed Waterfall,Waterfall,Johor,Kluang,2.103302,103.543932,Unnamed Bus Stop,Bus Stop,21709.4,21.709,Unnamed Bus Stop,21.709,Kluang,26.382,Jetty Mersing,49.196,Low Access
OSM_node_5712696421,Firefly Valley Leisure Park,Attraction,Johor,Kota Tinggi,1.703189,103.912918,Sekolah Menengah Kebangsaan Tun Habab,Bus Stop,2673.4,2.673,Sekolah Menengah Kebangsaan Tun Habab,2.673,Unnamed Railway / Transit Station,28.027,Terminal feri Berjaya Waterfront Johor Bahru,29.452,Limited Access
OSM_node_6380159734,Jetty,Attraction,Johor,Kota Tinggi,1.727772,103.908481,Terminal Bas dan Teksi Tun Sri Lanang,Bus Stop,723.7,0.724,Terminal Bas dan Teksi Tun Sri Lanang,0.724,Unnamed Railway / Transit Station,29.553,Terminal feri Berjaya Waterfront Johor Bahru,31.645,Moderate Access
OSM_node_8118483268,Jomis Old Jetty,Attraction,Johor,Kota Tinggi,1.358647,104.232565,Econsave,Bus Stop,479.4,0.479,Econsave,0.479,Pasir Gudang,35.606,Tanjung Pengelih Ferry Terminal,16.049,Moderate Access
OSM_node_5487591822,Kelong Eatery,Attraction,Johor,Kota Tinggi,1.539834,104.262036,Desaru Coast,Bus Stop,383.8,0.384,Desaru Coast,0.384,Pasir Gudang,38.805,Desaru Coast Ferry Terminal,3.639,High Access
OSM_node_5487591826,Kids Ahoy,Attraction,Johor,Kota Tinggi,1.539017,104.262426,Desaru Coast,Bus Stop,292.1,0.292,Desaru Coast,0.292,Pasir Gudang,38.823,Desaru Coast Ferry Terminal,3.545,High Access
OSM_node_7388192771,Kota Tinggi Firefly Park,Attraction,Johor,Kota Tinggi,1.726945,103.911462,KIP Mart Kota Tinggi,Bus Stop,994.4,0.994,KIP Mart Kota Tinggi,0.994,Unnamed Railway / Transit Station,29.719,Terminal feri Berjaya Waterfront Johor Bahru,31.708,Moderate Access
OSM_node_5487574023,Kraken’s Revenge,Attraction,Johor,Kota Tinggi,1.539903,104.261639,Desaru Coast,Bus Stop,397.6,0.398,Desaru Coast,0.398,Pasir Gudang,38.764,Desaru Coast Ferry Terminal,3.676,High Access
OSM_node_5487591828,Li’l Warrior’s Hideout,Attraction,Johor,Kota Tinggi,1.539434,104.26303,Desaru Coast,Bus Stop,346.8,0.347,Desaru Coast,0.347,Pasir Gudang,38.9,Desaru Coast Ferry Terminal,3.529,High Access
OSM_node_5487591823,Penawar Falls,Attraction,Johor,Kota Tinggi,1.539238,104.262002,Desaru Coast,Bus Stop,318.5,0.319,Desaru Coast,0.319,Pasir Gudang,38.784,Desaru Coast Ferry Terminal,3.595,High Access
OSM_node_5684417461,Penawar River,Attraction,Johor,Kota Tinggi,1.539628,104.260832,Desaru Coast,Bus Stop,396.5,0.397,Desaru Coast,0.397,Pasir Gudang,38.669,Desaru Coast Ferry Terminal,3.72,High Access
OSM_node_5487574021,Penawar River Huts,Attraction,Johor,Kota Tinggi,1.539864,104.260283,Desaru Coast,Bus Stop,448.2,0.448,Desaru Coast,0.448,Pasir Gudang,38.617,Desaru Coast Ferry Terminal,3.782,Moderate Access
OSM_node_5487591829,Premium Cabana #1,Attraction,Johor,Kota Tinggi,1.540451,104.263364,Desaru Coast,Bus Stop,465.0,0.465,Desaru Coast,0.465,Pasir Gudang,38.965,Desaru Coast Ferry Terminal,3.585,Moderate Access
OSM_node_5487591831,Premium Cabana #21,Attraction,Johor,Kota Tinggi,1.541068,104.262618,Desaru Coast,Bus Stop,519.9,0.52,Desaru Coast,0.52,Pasir Gudang,38.903,Desaru Coast Ferry Terminal,3.692,Moderate Access
OSM_node_5487591830,Premium Cabana #9,Attraction,Johor,Kota Tinggi,1.540821,104.263147,Desaru Coast,Bus Stop,499.9,0.5,Desaru Coast,0.5,Pasir Gudang,38.952,Desaru Coast Ferry Terminal,3.632,Moderate Access
OSM_node_5574943264,Riptide,Attraction,Johor,Kota Tinggi,1.539454,104.260762,Desaru Coast,Bus Stop,382.6,0.383,Desaru Coast,0.383,Pasir Gudang,38.657,Desaru Coast Ferry Terminal,3.712,High Access
OSM_node_5574943269,Scallywags,Attraction,Johor,Kota Tinggi,1.539294,104.262789,Desaru Coast,Bus Stop,326.5,0.327,Desaru Coast,0.327,Pasir Gudang,38.87,Desaru Coast Ferry Terminal,3.537,High Access
OSM_node_5487591824,Seafarer’s Gift Shop,Attraction,Johor,Kota Tinggi,1.538726,104.262318,Desaru Coast,Bus Stop,259.7,0.26,Desaru Coast,0.26,Pasir Gudang,38.803,Desaru Coast Ferry Terminal,3.531,High Access
OSM_node_5574943270,Starfish Splash,Attraction,Johor,Kota Tinggi,1.539464,104.262638,Desaru Coast,Bus Stop,343.1,0.343,Desaru Coast,0.343,Pasir Gudang,38.859,Desaru Coast Ferry Terminal,3.563,High Access
OSM_node_5574943266,Super Twister,Attraction,Johor,Kota Tinggi,1.540304,104.260288,Desaru Coast,Bus Stop,490.5,0.49,Desaru Coast,0.491,Pasir Gudang,38.63,Desaru Coast Ferry Terminal,3.815,Moderate Access
OSM_node_5574943261,Surf Wall,Attraction,Johor,Kota Tinggi,1.538585,104.262815,Desaru Coast,Bus Stop,249.9,0.25,Desaru Coast,0.25,Pasir Gudang,38.853,Desaru Coast Ferry Terminal,3.48,High Access
OSM_node_5681623278,Swinging Ship,Attraction,Johor,Kota Tinggi,1.539102,104.261994,Desaru Coast,Bus Stop,303.7,0.304,Desaru Coast,0.304,Pasir Gudang,38.779,Desaru Coast Ferry Terminal,3.586,High Access
OSM_node_6330125487,Teluk Sengat Crocodile Farm,Attraction,Johor,Kota Tinggi,1.565024,104.026633,Simpang Jalan Pulasan 3,Bus Stop,11489.2,11.489,Simpang Jalan Pulasan 3,11.489,Pasir Gudang,17.149,Tanjung Belungkor Ferry Terminal,13.878,Low Access
OSM_node_5487567322,The Galley Snack Bar,Attraction,Johor,Kota Tinggi,1.539643,104.260429,Desaru Coast,Bus Stop,418.9,0.419,Desaru Coast,0.419,Pasir Gudang,38.626,Desaru Coast Ferry Terminal,3.754,Moderate Access
OSM_node_5574943263,The Tempest,Attraction,Johor,Kota Tinggi,1.539259,104.260735,Desaru Coast,Bus Stop,365.0,0.365,Desaru Coast,0.365,Pasir Gudang,38.648,Desaru Coast Ferry Terminal,3.7,High Access
OSM_node_5487591825,Ticketing Counter,Attraction,Johor,Kota Tinggi,1.538393,104.262057,Desaru Coast,Bus Stop,224.9,0.225,Desaru Coast,0.225,Pasir Gudang,38.766,Desaru Coast Ferry Terminal,3.527,High Access
OSM_way_481696210,Unnamed Attraction,Attraction,Johor,Kota Tinggi,1.369786,104.089449,Tanjung Pengelih Ferry Terminal,Ferry Terminal,67.0,0.067,Main Gate 1,9.718,Pasir Gudang,20.221,Tanjung Pengelih Ferry Terminal,0.067,High Access
OSM_way_881193472,Unnamed Attraction,Attraction,Johor,Kota Tinggi,1.381536,104.261988,Dewan Orang Ramai Taman Bayu Damai,Bus Stop,1191.3,1.191,Dewan Orang Ramai Taman Bayu Damai,1.191,Pasir Gudang,38.19,Desaru Coast Ferry Terminal,15.184,Limited Access
OSM_node_5574943265,Wild Whirl,Attraction,Johor,Kota Tinggi,1.540337,104.260449,Desaru Coast,Bus Stop,485.8,0.486,Desaru Coast,0.486,Pasir Gudang,38.649,Desaru Coast Ferry Terminal,3.805,Moderate Access
OSM_way_230066657,Pantai Desaru,Beach,Johor,Kota Tinggi,1.550557,104.265553,Public Beach Desaru,Bus Stop,693.2,0.693,Public Beach Desaru,0.693,Pasir Gudang,39.505,Desaru Coast Ferry Terminal,4.344,Moderate Access
OSM_way_491888375,Pantai Desaru,Beach,Johor,Kota Tinggi,1.547594,104.262389,Public Beach Desaru,Bus Stop,212.7,0.213,Public Beach Desaru,0.213,Pasir Gudang,39.075,Desaru Coast Ferry Terminal,4.265,High Access
OSM_way_494803227,Pantai Tanjung Balau,Beach,Johor,Kota Tinggi,1.629159,104.251473,Taman Desaru Utama,Bus Stop,6894.9,6.895,Taman Desaru Utama,6.895,Pasir Gudang,41.435,Desaru Coast Ferry Terminal,13.012,Low Access
OSM_node_6757641532,Pasir Bunga,Beach,Johor,Kota Tinggi,1.406828,104.105903,Unnamed Ferry Terminal,Ferry Terminal,4422.4,4.422,Main Gate 1,8.327,Pasir Gudang,20.605,Unnamed Ferry Terminal,4.422,Low Access
OSM_node_5574943268,Tidal Wave Beach,Beach,Johor,Kota Tinggi,1.54039,104.26293,Desaru Coast,Bus Stop,448.8,0.449,Desaru Coast,0.449,Pasir Gudang,38.917,Desaru Coast Ferry Terminal,3.614,Moderate Access
OSM_way_541901148,Unnamed Beach,Beach,Johor,Kota Tinggi,1.440863,104.294883,Kampung Punggai,Bus Stop,2351.0,2.351,Kampung Punggai,2.351,Pasir Gudang,41.132,Desaru Coast Ferry Terminal,8.467,Limited Access
OSM_way_541901152,Unnamed Beach,Beach,Johor,Kota Tinggi,1.475237,104.283718,Jalan Punggai Desaru,Bus Stop,2536.0,2.536,Jalan Punggai Desaru,2.536,Pasir Gudang,39.989,Desaru Coast Ferry Terminal,4.593,Limited Access
OSM_way_545007572,Unnamed Beach,Beach,Johor,Kota Tinggi,1.592873,104.256987,Lotus Desaru,Bus Stop,3407.6,3.408,Lotus Desaru,3.408,Pasir Gudang,40.215,Desaru Coast Ferry Terminal,9.005,Low Access
OSM_way_550255983,Unnamed Beach,Beach,Johor,Kota Tinggi,1.540266,104.262826,Desaru Coast,Bus Stop,433.6,0.434,Desaru Coast,0.434,Pasir Gudang,38.902,Desaru Coast Ferry Terminal,3.612,Moderate Access
OSM_way_899825276,Unnamed Beach,Beach,Johor,Kota Tinggi,1.830479,104.157103,Kampung Sedili Kechil,Bus Stop,1968.9,1.969,Kampung Sedili Kechil,1.969,Pasir Gudang,49.548,Desaru Coast Ferry Terminal,37.575,Limited Access
OSM_way_899825277,Unnamed Beach,Beach,Johor,Kota Tinggi,1.833671,104.158554,Kampung Sedili Kechil,Bus Stop,1919.9,1.92,Kampung Sedili Kechil,1.92,Pasir Gudang,49.934,Desaru Coast Ferry Terminal,37.841,Limited Access
OSM_way_1239919036,Unnamed Beach,Beach,Johor,Kota Tinggi,1.375281,104.282731,Kampung Tanjung Sepang,Bus Stop,991.4,0.991,Kampung Tanjung Sepang,0.991,Pasir Gudang,40.592,Desaru Coast Ferry Terminal,15.661,Moderate Access
OSM_way_1239919037,Unnamed Beach,Beach,Johor,Kota Tinggi,1.408931,104.280915,Kampung Gambu,Bus Stop,1399.5,1.399,Kampung Gambu,1.399,Pasir Gudang,39.812,Desaru Coast Ferry Terminal,11.942,Limited Access
OSM_relation_18169092,Unnamed Beach,Beach,Johor,Kota Tinggi,1.352636,104.233957,KFC,Bus Stop,764.9,0.765,KFC,0.765,Pasir Gudang,35.946,Tanjung Pengelih Ferry Terminal,16.269,Moderate Access
OSM_node_6565337288,Kubur Awam Pasir Gogok,Historic Site (Memorial),Johor,Kota Tinggi,1.429944,104.103528,Tanjung Belungkor Ferry Terminal,Ferry Terminal,4883.0,4.883,Main Gate 1,9.741,Pasir Gudang,19.926,Tanjung Belungkor Ferry Terminal,4.883,Low Access
OSM_way_699142816,Unnamed Historic Site (Memorial),Historic Site (Memorial),Johor,Kota Tinggi,1.430856,104.104201,Tanjung Belungkor Ferry Terminal,Ferry Terminal,4920.2,4.92,Main Gate 1,9.736,Pasir Gudang,19.99,Tanjung Belungkor Ferry Terminal,4.92,Low Access
OSM_node_4139071123,Unnamed Historic Site (Ruins),Historic Site (Ruins),Johor,Kota Tinggi,1.369809,104.090413,Tanjung Pengelih Ferry Terminal,Ferry Terminal,174.0,0.174,Main Gate 1,9.611,Pasir Gudang,20.317,Tanjung Pengelih Ferry Terminal,0.174,High Access
OSM_node_2571557766,Johor Lama Museum,Museum,Johor,Kota Tinggi,1.580478,104.017499,Simpang Jalan Pulasan 3,Bus Stop,12185.8,12.186,Simpang Jalan Pulasan 3,12.186,Pasir Gudang,17.873,Tanjung Belungkor Ferry Terminal,15.818,Low Access
OSM_node_4142073689,Muzium Kota Tinggi,Museum,Johor,Kota Tinggi,1.737331,103.912226,Taman Hidayat,Bus Stop,572.7,0.573,Taman Hidayat,0.573,Unnamed Railway / Transit Station,30.606,Terminal feri Berjaya Waterfront Johor Bahru,32.779,Moderate Access
OSM_way_478273609,Muzium Nelayan,Museum,Johor,Kota Tinggi,1.614775,104.257911,Lotus Desaru,Bus Stop,5804.5,5.804,Lotus Desaru,5.804,Pasir Gudang,41.331,Desaru Coast Ferry Terminal,11.282,Low Access
OSM_way_491885535,Desaru Coast Adventure Waterpark,Theme Park,Johor,Kota Tinggi,1.538945,104.263062,Desaru Coast,Bus Stop,295.3,0.295,Desaru Coast,0.295,Pasir Gudang,38.889,Desaru Coast Ferry Terminal,3.488,High Access
OSM_node_11147435432,Unnamed Viewpoint,Viewpoint,Johor,Kota Tinggi,1.460046,104.076382,Tanjung Belungkor Ferry Terminal,Ferry Terminal,2284.8,2.285,Jalan Tembikai Utama,13.536,Pasir Gudang,16.849,Tanjung Belungkor Ferry Terminal,2.285,Limited Access
OSM_node_11147435488,Unnamed Viewpoint,Viewpoint,Johor,Kota Tinggi,1.458338,104.073679,Tanjung Belungkor Ferry Terminal,Ferry Terminal,1943.2,1.943,Jalan Tembikai Utama,13.263,Pasir Gudang,16.536,Tanjung Belungkor Ferry Terminal,1.943,Limited Access
OSM_node_11167589116,Unnamed Viewpoint,Viewpoint,Johor,Kota Tinggi,1.825989,103.86699,Taman Eko Rimba Panti,Bus Stop,9464.3,9.464,Taman Eko Rimba Panti,9.464,Kulai,34.86,Tanjung Leman,39.256,Low Access
OSM_node_11175982008,Unnamed Viewpoint,Viewpoint,Johor,Kota Tinggi,1.852086,103.800289,Bus stop Semangar,Bus Stop,9546.8,9.547,Bus stop Semangar,9.547,Kulai,30.629,Tanjung Leman,40.287,Low Access
OSM_node_5574950678,Main Entrance,Water Park,Johor,Kota Tinggi,1.538555,104.262139,Desaru Coast,Bus Stop,241.7,0.242,Desaru Coast,0.242,Pasir Gudang,38.779,Desaru Coast Ferry Terminal,3.532,High Access
OSM_node_7805811629,Batu 13 Waterfall,Waterfall,Johor,Kota Tinggi,1.871663,103.796049,Bus stop Semangar,Bus Stop,11591.8,11.592,Bus stop Semangar,11.592,Kulai,31.811,Tanjung Leman,38.799,Low Access
OSM_node_986334389,Kota Tinggi Waterfalls,Waterfall,Johor,Kota Tinggi,1.830415,103.83224,Bus stop Semangar,Bus Stop,8955.2,8.955,Bus stop Semangar,8.955,Kulai,31.885,Terminal feri Berjaya Waterfront Johor Bahru,40.227,Low Access
